Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
724.5,5001,"54,8","15,46","12,8","5,59",2021-09-27 07:16:33,Skanstull,2021-09-27,DiSC,20210927-1
734.5,5162,"53,6","15,57","12,79","5,72",2021-09-27 07:16:43,Skanstull,2021-09-27,DiSC,20210927-1
744.5,4949,"55,1","15,4","12,78","5,54",2021-09-27 07:16:53,Skanstull,2021-09-27,DiSC,20210927-1
754.5,4496,"54,4","13,8","11,4","5,01",2021-09-27 07:17:03,Skanstull,2021-09-27,DiSC,20210927-1
764.5,4366,52,"12,74","10,37","4,79",2021-09-27 07:17:13,Skanstull,2021-09-27,DiSC,20210927-1
774.5,4297,"50,6","12,16","9,79","4,67",2021-09-27 07:17:23,Skanstull,2021-09-27,DiSC,20210927-1
784.5,4148,"52,2","12,15","9,89","4,56",2021-09-27 07:17:33,Skanstull,2021-09-27,DiSC,20210927-1
1244.5,4534,"50,8","12,9","10,4","4,94",2021-09-27 07:25:13,Slussen,2021-09-27,DiSC,20210927-1
1254.5,4467,"50,8","12,69","10,23","4,86",2021-09-27 07:25:23,Slussen,2021-09-27,DiSC,20210927-1
1264.5,4193,"53,5","12,62","10,37","4,65",2021-09-27 07:25:33,Slussen,2021-09-27,DiSC,20210927-1
1274.5,4402,"51,8","12,79","10,39","4,83",2021-09-27 07:25:43,Slussen,2021-09-27,DiSC,20210927-1
1284.5,4443,"51,9","12,93","10,5","4,87",2021-09-27 07:25:53,Slussen,2021-09-27,DiSC,20210927-1
1294.5,4611,"51,4","13,29","10,76","5,04",2021-09-27 07:26:03,Slussen,2021-09-27,DiSC,20210927-1
1754.5,2828,"55,1","8,79","7,3","3,16",2021-09-27 07:33:43,T-Centralen,2021-09-27,DiSC,20210927-1
1764.5,3016,"53,1",9,"7,38","3,33",2021-09-27 07:33:53,T-Centralen,2021-09-27,DiSC,20210927-1
1774.5,2980,"54,5","9,15","7,56","3,32",2021-09-27 07:34:03,T-Centralen,2021-09-27,DiSC,20210927-1
1784.5,2917,55,"9,05","7,5","3,26",2021-09-27 07:34:13,T-Centralen,2021-09-27,DiSC,20210927-1
1794.5,2673,"55,7","8,42","7,01",3,2021-09-27 07:34:23,T-Centralen,2021-09-27,DiSC,20210927-1
1804.5,2790,54,"8,49",7,"3,1",2021-09-27 07:34:33,T-Centralen,2021-09-27,DiSC,20210927-1
1814.5,2810,"54,3","8,6","7,1","3,13",2021-09-27 07:34:43,T-Centralen,2021-09-27,DiSC,20210927-1
1824.5,2984,53,"8,89","7,28","3,3",2021-09-27 07:34:53,T-Centralen,2021-09-27,DiSC,20210927-1
1834.5,3073,52,"8,97","7,29","3,37",2021-09-27 07:35:03,T-Centralen,2021-09-27,DiSC,20210927-1
1844.5,3052,"52,2","8,93","7,27","3,35",2021-09-27 07:35:13,T-Centralen,2021-09-27,DiSC,20210927-1
2744.5,3442,"44,7","8,48","6,5","3,59",2021-09-27 18:14:38,Abrahamsberg,2021-09-27,DiSC,20210927-2
2754.5,3036,"47,2","7,95","6,24","3,23",2021-09-27 18:14:48,Abrahamsberg,2021-09-27,DiSC,20210927-2
2764.5,3352,"45,3","8,39","6,47","3,51",2021-09-27 18:14:58,Abrahamsberg,2021-09-27,DiSC,20210927-2
2774.5,3244,"45,8","8,21","6,35","3,41",2021-09-27 18:15:08,Abrahamsberg,2021-09-27,DiSC,20210927-2
2784.5,3053,"47,7","8,1","6,38","3,26",2021-09-27 18:15:18,Abrahamsberg,2021-09-27,DiSC,20210927-2
2794.5,3192,"47,4","8,4","6,6","3,4",2021-09-27 18:15:28,Abrahamsberg,2021-09-27,DiSC,20210927-2
2804.5,3431,46,"8,74","6,78","3,61",2021-09-27 18:15:38,Abrahamsberg,2021-09-27,DiSC,20210927-2
2264.5,2396,"54,4","7,34","6,06","2,67",2021-09-27 18:06:38,Alvik,2021-09-27,DiSC,20210927-2
2274.5,2811,50,"7,84","6,29","3,04",2021-09-27 18:06:48,Alvik,2021-09-27,DiSC,20210927-2
2284.5,2667,"51,3","7,67","6,21","2,92",2021-09-27 18:06:58,Alvik,2021-09-27,DiSC,20210927-2
2294.5,2608,51,"7,45","6,02","2,84",2021-09-27 18:07:08,Alvik,2021-09-27,DiSC,20210927-2
2304.5,2494,"52,3","7,32","5,96","2,74",2021-09-27 18:07:18,Alvik,2021-09-27,DiSC,20210927-2
2314.5,2559,"51,2","7,34","5,94","2,79",2021-09-27 18:07:28,Alvik,2021-09-27,DiSC,20210927-2
2324.5,3223,"44,1","7,82","5,96","3,35",2021-09-27 18:07:38,Alvik,2021-09-27,DiSC,20210927-2
2984.5,2297,"53,6","6,93","5,7","2,55",2021-09-27 18:18:38,Brommaplan,2021-09-27,DiSC,20210927-2
2994.5,2933,"51,1","8,4","6,79","3,2",2021-09-27 18:18:48,Brommaplan,2021-09-27,DiSC,20210927-2
3004.5,2592,"55,2","8,08","6,71","2,9",2021-09-27 18:18:58,Brommaplan,2021-09-27,DiSC,20210927-2
3014.5,2581,"52,3","7,58","6,17","2,84",2021-09-27 18:19:08,Brommaplan,2021-09-27,DiSC,20210927-2
3024.5,2496,"53,5","7,51","6,17","2,77",2021-09-27 18:19:18,Brommaplan,2021-09-27,DiSC,20210927-2
3034.5,2517,"53,7","7,6","6,25","2,79",2021-09-27 18:19:28,Brommaplan,2021-09-27,DiSC,20210927-2
3044.5,2523,"53,5","7,59","6,23","2,8",2021-09-27 18:19:38,Brommaplan,2021-09-27,DiSC,20210927-2
1594.5,3520,"45,7","8,9","6,89","3,7",2021-09-27 17:55:28,Fridhemsplan,2021-09-27,DiSC,20210927-2
1604.5,3529,"46,4","9,06","7,05","3,73",2021-09-27 17:55:38,Fridhemsplan,2021-09-27,DiSC,20210927-2
1614.5,3414,"47,7","9,04","7,12","3,64",2021-09-27 17:55:48,Fridhemsplan,2021-09-27,DiSC,20210927-2
1624.5,3486,"46,8","9,04","7,06","3,69",2021-09-27 17:55:58,Fridhemsplan,2021-09-27,DiSC,20210927-2
1634.5,3603,47,"9,39","7,35","3,82",2021-09-27 17:56:08,Fridhemsplan,2021-09-27,DiSC,20210927-2
1644.5,3683,"46,8","9,56","7,47","3,9",2021-09-27 17:56:18,Fridhemsplan,2021-09-27,DiSC,20210927-2
1654.5,3722,"46,2","9,52","7,4","3,93",2021-09-27 17:56:28,Fridhemsplan,2021-09-27,DiSC,20210927-2
1664.5,3556,"46,6","9,17","7,15","3,76",2021-09-27 17:56:38,Fridhemsplan,2021-09-27,DiSC,20210927-2
1674.5,4243,"39,9","9,23","6,73","4,25",2021-09-27 17:56:48,Fridhemsplan,2021-09-27,DiSC,20210927-2
1684.5,3728,"44,5","9,14",7,"3,88",2021-09-27 17:56:58,Fridhemsplan,2021-09-27,DiSC,20210927-2
3824.5,2552,"50,2","7,15","5,74","2,77",2021-09-27 18:32:38,Islandstorget,2021-09-27,DiSC,20210927-2
3834.5,2518,"51,8","7,32","5,95","2,76",2021-09-27 18:32:48,Islandstorget,2021-09-27,DiSC,20210927-2
3844.5,2409,"53,1","7,19","5,9","2,66",2021-09-27 18:32:58,Islandstorget,2021-09-27,DiSC,20210927-2
3854.5,2479,52,"7,23","5,88","2,72",2021-09-27 18:33:08,Islandstorget,2021-09-27,DiSC,20210927-2
3864.5,2509,"51,7","7,28","5,91","2,75",2021-09-27 18:33:18,Islandstorget,2021-09-27,DiSC,20210927-2
3874.5,2507,"51,9","7,3","5,93","2,75",2021-09-27 18:33:28,Islandstorget,2021-09-27,DiSC,20210927-2
3884.5,2499,"50,9","7,11","5,74","2,72",2021-09-27 18:33:38,Islandstorget,2021-09-27,DiSC,20210927-2
3894.5,2441,"51,9","7,1","5,77","2,68",2021-09-27 18:33:48,Islandstorget,2021-09-27,DiSC,20210927-2
3904.5,1712,60,"5,85","4,99","1,97",2021-09-27 18:33:58,Islandstorget,2021-09-27,DiSC,20210927-2
3914.5,1641,"56,8","5,28","4,42","1,86",2021-09-27 18:34:08,Islandstorget,2021-09-27,DiSC,20210927-2
3924.5,1387,"61,5","4,88","4,19","1,61",2021-09-27 18:34:18,Islandstorget,2021-09-27,DiSC,20210927-2
3934.5,1559,"57,8","5,12","4,31","1,77",2021-09-27 18:34:28,Islandstorget,2021-09-27,DiSC,20210927-2
3944.5,1372,"64,6","5,09","4,43","1,62",2021-09-27 18:34:38,Islandstorget,2021-09-27,DiSC,20210927-2
2064.5,3247,"49,4","8,95","7,15","3,5",2021-09-27 18:03:18,Kristineberg,2021-09-27,DiSC,20210927-2
2074.5,6072,"46,2","15,53","12,07","6,4",2021-09-27 18:03:28,Kristineberg,2021-09-27,DiSC,20210927-2
2084.5,4732,"63,8","17,31",15,"5,57",2021-09-27 18:03:38,Kristineberg,2021-09-27,DiSC,20210927-2
224.5,3604,"52,3","10,57","8,61","3,96",2021-09-27 17:32:38,Odenplan,2021-09-27,DiSC,20210927-2
234.5,3514,53,"10,46","8,57","3,88",2021-09-27 17:32:48,Odenplan,2021-09-27,DiSC,20210927-2
244.5,3460,53,"10,31","8,44","3,82",2021-09-27 17:32:58,Odenplan,2021-09-27,DiSC,20210927-2
254.5,3481,"52,6","10,28","8,39","3,83",2021-09-27 17:33:08,Odenplan,2021-09-27,DiSC,20210927-2
264.5,3324,"54,3","10,17","8,4","3,7",2021-09-27 17:33:18,Odenplan,2021-09-27,DiSC,20210927-2
274.5,3293,"53,5","9,91","8,15","3,65",2021-09-27 17:33:28,Odenplan,2021-09-27,DiSC,20210927-2
284.5,3386,"53,8","10,25","8,44","3,76",2021-09-27 17:33:38,Odenplan,2021-09-27,DiSC,20210927-2
294.5,3447,53,"10,27","8,42","3,81",2021-09-27 17:33:48,Odenplan,2021-09-27,DiSC,20210927-2
304.5,3493,"51,6","10,11","8,2","3,82",2021-09-27 17:33:58,Odenplan,2021-09-27,DiSC,20210927-2
314.5,3572,"50,1","10,01","8,03","3,87",2021-09-27 17:34:08,Odenplan,2021-09-27,DiSC,20210927-2
324.5,3403,"51,7","9,87","8,01","3,73",2021-09-27 17:34:18,Odenplan,2021-09-27,DiSC,20210927-2
334.5,3335,"51,5","9,63","7,81","3,65",2021-09-27 17:34:28,Odenplan,2021-09-27,DiSC,20210927-2
344.5,3717,"49,8","10,34","8,28","4,02",2021-09-27 17:34:38,Odenplan,2021-09-27,DiSC,20210927-2
354.5,3450,52,"10,05","8,18","3,79",2021-09-27 17:34:48,Odenplan,2021-09-27,DiSC,20210927-2
364.5,3593,"50,7","10,19","8,21","3,91",2021-09-27 17:34:58,Odenplan,2021-09-27,DiSC,20210927-2
374.5,3704,"50,4","10,44","8,4","4,02",2021-09-27 17:35:08,Odenplan,2021-09-27,DiSC,20210927-2
384.5,3722,"50,5","10,52","8,47","4,05",2021-09-27 17:35:18,Odenplan,2021-09-27,DiSC,20210927-2
394.5,3954,"48,2","10,59","8,37","4,23",2021-09-27 17:35:28,Odenplan,2021-09-27,DiSC,20210927-2
404.5,3825,"49,1","10,47","8,34","4,12",2021-09-27 17:35:38,Odenplan,2021-09-27,DiSC,20210927-2
414.5,3992,48,"10,65","8,41","4,27",2021-09-27 17:35:48,Odenplan,2021-09-27,DiSC,20210927-2
424.5,3697,"50,2","10,38","8,33","4,01",2021-09-27 17:35:58,Odenplan,2021-09-27,DiSC,20210927-2
434.5,3976,"47,6","10,51","8,27","4,24",2021-09-27 17:36:08,Odenplan,2021-09-27,DiSC,20210927-2
444.5,3958,"47,5","10,43","8,2","4,21",2021-09-27 17:36:18,Odenplan,2021-09-27,DiSC,20210927-2
454.5,3826,"48,4","10,31","8,17","4,1",2021-09-27 17:36:28,Odenplan,2021-09-27,DiSC,20210927-2
464.5,3823,"48,6","10,34","8,2","4,1",2021-09-27 17:36:38,Odenplan,2021-09-27,DiSC,20210927-2
474.5,3976,"47,1","10,4","8,15","4,22",2021-09-27 17:36:48,Odenplan,2021-09-27,DiSC,20210927-2
484.5,3834,"48,4","10,31","8,16","4,11",2021-09-27 17:36:58,Odenplan,2021-09-27,DiSC,20210927-2
494.5,3792,"48,6","10,25","8,13","4,07",2021-09-27 17:37:08,Odenplan,2021-09-27,DiSC,20210927-2
504.5,3811,"48,9","10,38","8,25","4,1",2021-09-27 17:37:18,Odenplan,2021-09-27,DiSC,20210927-2
514.5,4015,"48,3","10,79","8,53","4,3",2021-09-27 17:37:28,Odenplan,2021-09-27,DiSC,20210927-2
524.5,3979,"47,7","10,54","8,29","4,24",2021-09-27 17:37:38,Odenplan,2021-09-27,DiSC,20210927-2
534.5,3721,50,"10,38","8,32","4,03",2021-09-27 17:37:48,Odenplan,2021-09-27,DiSC,20210927-2
544.5,3650,"50,1","10,22","8,2","3,96",2021-09-27 17:37:58,Odenplan,2021-09-27,DiSC,20210927-2
554.5,3962,"47,4","10,43","8,19","4,22",2021-09-27 17:38:08,Odenplan,2021-09-27,DiSC,20210927-2
564.5,3949,"47,8","10,49","8,27","4,21",2021-09-27 17:38:18,Odenplan,2021-09-27,DiSC,20210927-2
574.5,4450,"44,2","10,84","8,28","4,62",2021-09-27 17:38:28,Odenplan,2021-09-27,DiSC,20210927-2
584.5,4322,"45,8","10,96","8,49","4,55",2021-09-27 17:38:38,Odenplan,2021-09-27,DiSC,20210927-2
594.5,4660,"44,4","11,42","8,73","4,85",2021-09-27 17:38:48,Odenplan,2021-09-27,DiSC,20210927-2
604.5,4555,"44,6","11,19","8,57","4,74",2021-09-27 17:38:58,Odenplan,2021-09-27,DiSC,20210927-2
614.5,4779,"43,6","11,47","8,71","4,94",2021-09-27 17:39:08,Odenplan,2021-09-27,DiSC,20210927-2
624.5,4598,"44,3","11,22","8,56","4,78",2021-09-27 17:39:18,Odenplan,2021-09-27,DiSC,20210927-2
634.5,4660,"44,7","11,47","8,79","4,86",2021-09-27 17:39:28,Odenplan,2021-09-27,DiSC,20210927-2
644.5,4287,"45,6","10,8","8,34","4,5",2021-09-27 17:39:38,Odenplan,2021-09-27,DiSC,20210927-2
654.5,3917,"47,5","10,33","8,12","4,17",2021-09-27 17:39:48,Odenplan,2021-09-27,DiSC,20210927-2
664.5,4122,"46,2","10,55","8,21","4,35",2021-09-27 17:39:58,Odenplan,2021-09-27,DiSC,20210927-2
674.5,3939,"48,2","10,55","8,34","4,21",2021-09-27 17:40:08,Odenplan,2021-09-27,DiSC,20210927-2
684.5,3972,"47,7","10,53","8,29","4,24",2021-09-27 17:40:18,Odenplan,2021-09-27,DiSC,20210927-2
694.5,4117,"46,7","10,66","8,32","4,36",2021-09-27 17:40:28,Odenplan,2021-09-27,DiSC,20210927-2
704.5,3962,"48,4","10,66","8,44","4,24",2021-09-27 17:40:38,Odenplan,2021-09-27,DiSC,20210927-2
714.5,3870,"49,8","10,76","8,61","4,19",2021-09-27 17:40:48,Odenplan,2021-09-27,DiSC,20210927-2
724.5,3881,"48,4","10,44","8,26","4,16",2021-09-27 17:40:58,Odenplan,2021-09-27,DiSC,20210927-2
734.5,3972,"47,9","10,57","8,33","4,24",2021-09-27 17:41:08,Odenplan,2021-09-27,DiSC,20210927-2
744.5,4004,"48,9","10,91","8,67","4,3",2021-09-27 17:41:18,Odenplan,2021-09-27,DiSC,20210927-2
754.5,3994,"48,4","10,76","8,52","4,28",2021-09-27 17:41:28,Odenplan,2021-09-27,DiSC,20210927-2
764.5,3759,"50,1","10,51","8,43","4,07",2021-09-27 17:41:38,Odenplan,2021-09-27,DiSC,20210927-2
774.5,3851,"49,5","10,63","8,49","4,16",2021-09-27 17:41:48,Odenplan,2021-09-27,DiSC,20210927-2
784.5,3556,"50,3","9,99","8,02","3,86",2021-09-27 17:41:58,Odenplan,2021-09-27,DiSC,20210927-2
794.5,3729,"49,2","10,24","8,16","4,02",2021-09-27 17:42:08,Odenplan,2021-09-27,DiSC,20210927-2
804.5,3969,49,"10,83","8,61","4,27",2021-09-27 17:42:18,Odenplan,2021-09-27,DiSC,20210927-2
814.5,3876,"49,9","10,79","8,64","4,19",2021-09-27 17:42:28,Odenplan,2021-09-27,DiSC,20210927-2
824.5,3975,"48,6","10,76","8,53","4,27",2021-09-27 17:42:38,Odenplan,2021-09-27,DiSC,20210927-2
834.5,4010,"49,2","10,99","8,76","4,32",2021-09-27 17:42:48,Odenplan,2021-09-27,DiSC,20210927-2
844.5,4027,"48,3","10,81","8,55","4,31",2021-09-27 17:42:58,Odenplan,2021-09-27,DiSC,20210927-2
854.5,4498,"45,3","11,25","8,67","4,71",2021-09-27 17:43:08,Odenplan,2021-09-27,DiSC,20210927-2
864.5,4437,"45,4","11,13","8,59","4,65",2021-09-27 17:43:18,Odenplan,2021-09-27,DiSC,20210927-2
874.5,4328,"46,2","11,07","8,6","4,56",2021-09-27 17:43:28,Odenplan,2021-09-27,DiSC,20210927-2
884.5,4624,"45,7","11,7","9,06","4,86",2021-09-27 17:43:38,Odenplan,2021-09-27,DiSC,20210927-2
894.5,4452,"46,3","11,42","8,88","4,7",2021-09-27 17:43:48,Odenplan,2021-09-27,DiSC,20210927-2
904.5,4158,48,"11,09","8,75","4,44",2021-09-27 17:43:58,Odenplan,2021-09-27,DiSC,20210927-2
914.5,4117,"47,3","10,81","8,48","4,38",2021-09-27 17:44:08,Odenplan,2021-09-27,DiSC,20210927-2
924.5,3929,"48,9","10,71","8,51","4,23",2021-09-27 17:44:18,Odenplan,2021-09-27,DiSC,20210927-2
934.5,3994,"49,9","11,13","8,91","4,32",2021-09-27 17:44:28,Odenplan,2021-09-27,DiSC,20210927-2
944.5,3810,"50,9","10,85","8,75","4,15",2021-09-27 17:44:38,Odenplan,2021-09-27,DiSC,20210927-2
954.5,4032,"49,6","11,17","8,93","4,36",2021-09-27 17:44:48,Odenplan,2021-09-27,DiSC,20210927-2
964.5,4262,"47,6","11,26","8,86","4,54",2021-09-27 17:44:58,Odenplan,2021-09-27,DiSC,20210927-2
974.5,4149,"48,1","11,1","8,77","4,44",2021-09-27 17:45:08,Odenplan,2021-09-27,DiSC,20210927-2
984.5,4061,"48,2","10,89","8,61","4,35",2021-09-27 17:45:18,Odenplan,2021-09-27,DiSC,20210927-2
994.5,4047,"49,2","11,09","8,84","4,36",2021-09-27 17:45:28,Odenplan,2021-09-27,DiSC,20210927-2
1004.5,4288,"48,9","11,67","9,27","4,61",2021-09-27 17:45:38,Odenplan,2021-09-27,DiSC,20210927-2
1014.5,4292,"49,2","11,77","9,38","4,62",2021-09-27 17:45:48,Odenplan,2021-09-27,DiSC,20210927-2
1024.5,4437,"47,9","11,81","9,31","4,74",2021-09-27 17:45:58,Odenplan,2021-09-27,DiSC,20210927-2
1034.5,4385,"47,8","11,64","9,16","4,68",2021-09-27 17:46:08,Odenplan,2021-09-27,DiSC,20210927-2
1044.5,4122,"50,1","11,54","9,25","4,47",2021-09-27 17:46:18,Odenplan,2021-09-27,DiSC,20210927-2
1054.5,4250,"48,6","11,51","9,13","4,56",2021-09-27 17:46:28,Odenplan,2021-09-27,DiSC,20210927-2
1064.5,4022,"49,9","11,2","8,97","4,35",2021-09-27 17:46:38,Odenplan,2021-09-27,DiSC,20210927-2
1074.5,4162,48,"11,1","8,76","4,45",2021-09-27 17:46:48,Odenplan,2021-09-27,DiSC,20210927-2
1084.5,4135,"48,4","11,15","8,83","4,43",2021-09-27 17:46:58,Odenplan,2021-09-27,DiSC,20210927-2
1094.5,3955,"49,4","10,91","8,71","4,27",2021-09-27 17:47:08,Odenplan,2021-09-27,DiSC,20210927-2
1104.5,4194,"47,6","11,08","8,72","4,47",2021-09-27 17:47:18,Odenplan,2021-09-27,DiSC,20210927-2
1114.5,4052,"49,2","11,12","8,86","4,37",2021-09-27 17:47:28,Odenplan,2021-09-27,DiSC,20210927-2
1124.5,4050,"49,2","11,12","8,86","4,36",2021-09-27 17:47:38,Odenplan,2021-09-27,DiSC,20210927-2
1134.5,4290,"47,7","11,36","8,95","4,57",2021-09-27 17:47:48,Odenplan,2021-09-27,DiSC,20210927-2
1144.5,3896,"50,2","10,92","8,76","4,22",2021-09-27 17:47:58,Odenplan,2021-09-27,DiSC,20210927-2
1154.5,3883,"50,6","10,99","8,85","4,22",2021-09-27 17:48:08,Odenplan,2021-09-27,DiSC,20210927-2
1164.5,3745,"51,4","10,78","8,73","4,09",2021-09-27 17:48:18,Odenplan,2021-09-27,DiSC,20210927-2
1174.5,3949,"49,2","10,84","8,64","4,26",2021-09-27 17:48:28,Odenplan,2021-09-27,DiSC,20210927-2
1184.5,4059,"48,8","11,03","8,76","4,36",2021-09-27 17:48:38,Odenplan,2021-09-27,DiSC,20210927-2
1334.5,3968,"49,6","10,99","8,79","4,29",2021-09-27 17:51:08,St Eriksplan,2021-09-27,DiSC,20210927-2
1344.5,4081,"48,3","10,96","8,67","4,37",2021-09-27 17:51:18,St Eriksplan,2021-09-27,DiSC,20210927-2
1354.5,4207,"47,4","11,08","8,7","4,48",2021-09-27 17:51:28,St Eriksplan,2021-09-27,DiSC,20210927-2
1364.5,3904,"49,2","10,7","8,53","4,21",2021-09-27 17:51:38,St Eriksplan,2021-09-27,DiSC,20210927-2
1374.5,3831,"49,3","10,53","8,4","4,13",2021-09-27 17:51:48,St Eriksplan,2021-09-27,DiSC,20210927-2
1384.5,4036,"47,5","10,63","8,35","4,3",2021-09-27 17:51:58,St Eriksplan,2021-09-27,DiSC,20210927-2
1394.5,3995,"48,3","10,74","8,5","4,28",2021-09-27 17:52:08,St Eriksplan,2021-09-27,DiSC,20210927-2
1404.5,3937,"48,2","10,55","8,34","4,21",2021-09-27 17:52:18,St Eriksplan,2021-09-27,DiSC,20210927-2
1414.5,4074,"47,1","10,63","8,33","4,32",2021-09-27 17:52:28,St Eriksplan,2021-09-27,DiSC,20210927-2
1424.5,4125,48,"11,01","8,69","4,41",2021-09-27 17:52:38,St Eriksplan,2021-09-27,DiSC,20210927-2
1434.5,3624,"51,4","10,43","8,44","3,96",2021-09-27 17:52:48,St Eriksplan,2021-09-27,DiSC,20210927-2
2504.5,1702,"63,4","6,19","5,36",2,2021-09-27 18:10:38,Stora mossen,2021-09-27,DiSC,20210927-2
2514.5,1784,"62,1","6,34","5,46","2,08",2021-09-27 18:10:48,Stora mossen,2021-09-27,DiSC,20210927-2
2524.5,2277,54,"6,93","5,71","2,53",2021-09-27 18:10:58,Stora mossen,2021-09-27,DiSC,20210927-2
2534.5,2485,"52,8","7,37","6,03","2,74",2021-09-27 18:11:08,Stora mossen,2021-09-27,DiSC,20210927-2
2544.5,2462,"52,4","7,24","5,9","2,71",2021-09-27 18:11:18,Stora mossen,2021-09-27,DiSC,20210927-2
2554.5,2555,"52,2","7,48","6,09","2,81",2021-09-27 18:11:28,Stora mossen,2021-09-27,DiSC,20210927-2
2564.5,2472,"52,6","7,31","5,97","2,72",2021-09-27 18:11:38,Stora mossen,2021-09-27,DiSC,20210927-2
1834.5,2931,"54,6","9,01","7,46","3,27",2021-09-27 17:59:28,Thorildsplan,2021-09-27,DiSC,20210927-2
1844.5,3884,"49,5","10,72","8,56","4,19",2021-09-27 17:59:38,Thorildsplan,2021-09-27,DiSC,20210927-2
1854.5,2493,"53,9","7,56","6,23","2,77",2021-09-27 17:59:48,Thorildsplan,2021-09-27,DiSC,20210927-2
1864.5,2816,"48,6","7,62","6,04","3,02",2021-09-27 17:59:58,Thorildsplan,2021-09-27,DiSC,20210927-2
1874.5,3553,"51,3","10,22","8,27","3,88",2021-09-27 18:00:08,Thorildsplan,2021-09-27,DiSC,20210927-2
1884.5,3322,"53,5","10,01","8,22","3,68",2021-09-27 18:00:18,Thorildsplan,2021-09-27,DiSC,20210927-2
1894.5,3112,54,"9,47","7,81","3,46",2021-09-27 18:00:28,Thorildsplan,2021-09-27,DiSC,20210927-2
1904.5,2730,"53,6","8,23","6,77","3,03",2021-09-27 18:00:38,Thorildsplan,2021-09-27,DiSC,20210927-2
1914.5,2884,"51,5","8,32","6,74","3,15",2021-09-27 18:00:48,Thorildsplan,2021-09-27,DiSC,20210927-2
1924.5,3269,50,"9,12","7,31","3,54",2021-09-27 18:00:58,Thorildsplan,2021-09-27,DiSC,20210927-2
1934.5,3092,"48,3","8,31","6,57","3,31",2021-09-27 18:01:08,Thorildsplan,2021-09-27,DiSC,20210927-2
3464.5,1709,"50,7","4,84","3,9","1,86",2021-09-27 18:26:38,Ängbyplan,2021-09-27,DiSC,20210927-2
3474.5,2459,"50,7","6,97","5,61","2,68",2021-09-27 18:26:48,Ängbyplan,2021-09-27,DiSC,20210927-2
3484.5,2539,"49,5","7,02","5,61","2,74",2021-09-27 18:26:58,Ängbyplan,2021-09-27,DiSC,20210927-2
3494.5,2560,"50,4","7,22","5,8","2,78",2021-09-27 18:27:08,Ängbyplan,2021-09-27,DiSC,20210927-2
3504.5,2628,"50,3","7,39","5,94","2,85",2021-09-27 18:27:18,Ängbyplan,2021-09-27,DiSC,20210927-2
3514.5,2557,"51,3","7,35","5,95","2,79",2021-09-27 18:27:28,Ängbyplan,2021-09-27,DiSC,20210927-2
3524.5,2603,51,"7,42","5,99","2,84",2021-09-27 18:27:38,Ängbyplan,2021-09-27,DiSC,20210927-2
3534.5,2636,"50,5","7,44","5,99","2,86",2021-09-27 18:27:48,Ängbyplan,2021-09-27,DiSC,20210927-2
3604.5,2331,"51,9","6,78","5,51","2,56",2021-09-27 18:28:58,Ängbyplan,2021-09-27,DiSC,20210927-2
3614.5,2321,"52,5","6,84","5,59","2,56",2021-09-27 18:29:08,Ängbyplan,2021-09-27,DiSC,20210927-2
3624.5,2435,"51,6","7,04","5,71","2,67",2021-09-27 18:29:18,Ängbyplan,2021-09-27,DiSC,20210927-2
3634.5,2653,"48,5","7,16","5,68","2,85",2021-09-27 18:29:28,Ängbyplan,2021-09-27,DiSC,20210927-2
3644.5,2385,"51,9","6,95","5,65","2,62",2021-09-27 18:29:38,Ängbyplan,2021-09-27,DiSC,20210927-2
3194.5,549,"64,1","2,02","1,76","0,65",2021-09-27 18:22:08,Åkeshov,2021-09-27,DiSC,20210927-2
3204.5,763,"56,3","2,43","2,03","0,86",2021-09-27 18:22:18,Åkeshov,2021-09-27,DiSC,20210927-2
3214.5,2080,"51,9","6,05","4,92","2,28",2021-09-27 18:22:28,Åkeshov,2021-09-27,DiSC,20210927-2
3224.5,2234,"53,8","6,77","5,57","2,48",2021-09-27 18:22:38,Åkeshov,2021-09-27,DiSC,20210927-2
3234.5,2373,"53,7","7,17","5,9","2,63",2021-09-27 18:22:48,Åkeshov,2021-09-27,DiSC,20210927-2
3244.5,2418,53,"7,2","5,9","2,67",2021-09-27 18:22:58,Åkeshov,2021-09-27,DiSC,20210927-2
3254.5,2401,"53,3","7,2","5,91","2,66",2021-09-27 18:23:08,Åkeshov,2021-09-27,DiSC,20210927-2
2874.5,5877,"38,3","12,2","8,72","5,8",2021-09-29 17:59:26,Abrahamsberg,2021-09-29,DiSC,20210929-2
2884.5,5811,"39,2","12,37","8,93","5,78",2021-09-29 17:59:36,Abrahamsberg,2021-09-29,DiSC,20210929-2
2894.5,5840,"38,6","12,25","8,79","5,78",2021-09-29 17:59:46,Abrahamsberg,2021-09-29,DiSC,20210929-2
2904.5,5884,"38,6","12,34","8,86","5,82",2021-09-29 17:59:56,Abrahamsberg,2021-09-29,DiSC,20210929-2
2914.5,5749,"39,4","12,33","8,93","5,73",2021-09-29 18:00:06,Abrahamsberg,2021-09-29,DiSC,20210929-2
2924.5,5917,"38,5","12,35","8,85","5,85",2021-09-29 18:00:16,Abrahamsberg,2021-09-29,DiSC,20210929-2
2934.5,6011,"37,9","12,35","8,79","5,91",2021-09-29 18:00:26,Abrahamsberg,2021-09-29,DiSC,20210929-2
2944.5,6872,35,"12,92","8,82","6,54",2021-09-29 18:00:36,Abrahamsberg,2021-09-29,DiSC,20210929-2
